Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,1963.0,11.4086789831529
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1963.0,3366.36978960346
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1963.0,2.23845327604726
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1963.0,1.30612244897959
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1963.0,22427000000.0
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1963.0,6.34164667596017
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1963.0,6.44336378326726
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1963.0,71.134
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1963.0,0.141586212319302
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1963.0,1.20948262213406
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1963.0,2.31993617439179
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,1963.0,8.14280545681039
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1963.0,3.07781497002576
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1963.0,4.64754136809161
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,1963.0,5.90955152710241
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,1963.0,6.49539304982846
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,1963.0,5.94200780671197
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,1963.0,59.8151392170208
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,1963.0,59.8781582814216
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,1963.0,9.79439803075294
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,1963.0,31.1112606521768
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,1963.0,30.1553706917759
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1963.0,20545.7842453942
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1963.0,7.52309344790548
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1963.0,11.0032223415682
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1963.0,66.2857142857143
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1963.0,61.2911428770419
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1963.0,21.3708998124771
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,1963.0,28.866
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1963.0,1.9325136135011
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,1963.0,17171062.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1963.0,9626483.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1963.0,4.13606229690445
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,1963.0,5.39490364768083
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,1963.0,6.53986208893915
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,1963.0,6.02834681932249
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,1963.0,6.59159073535174
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,1963.0,55359844.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,1963.0,8.0601215723308
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,1963.0,10.3475902256825
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,1963.0,29748898.0
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,1963.0,10.576201364991
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1963.0,10.9667471636456
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,1963.0,58.7
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,1963.0,81.4
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,1963.0,38.3
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1963.0,5.29752953813104
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1963.0,3.5703544575725
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1963.0,2.93018259935553
United States,USA,Urban population,SP.URB.TOTL,1963.0,134615404.0
United States,USA,Rural population,SP.RUR.TOTL,1963.0,54626596.0
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1963.0,1.75242736709416
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1963.0,2.78537571157466
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1963.0,7544580.0
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1963.0,3.49615433463257
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,1963.0,4.79008370167296
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,1963.0,5.9396336047527
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,1963.0,6.54357726637564
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,1963.0,5.8539765480908
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,1963.0,113195366.0
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,1963.0,57835521.0
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,1963.0,9.23157910110252
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,1963.0,58875572.0
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,1963.0,29126674.0
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963.0,2.90827194808753
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1963.0,20545.7842453942
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1963.0,3366.36978960346
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1964.0,26484000000.0
United States,USA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1964.0,2.97538136233197
United States,USA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1964.0,26.0459145144238
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1964.0,4.53292692285744
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1964.0,3.49418505430138
United States,USA,Urban population growth (annual %),SP.URB.GROW,1964.0,1.91343710832917
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1964.0,1.54829203632828
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1964.0,9.14223296309337
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,1964.0,10.0858032283106
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1964.0,3.85851400675852
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,1964.0,5.37464173999533
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,1964.0,6.42307683009801
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,1964.0,5.96813942640908
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,1964.0,6.74795797416855
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,1964.0,59.871542227413
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,1964.0,8.68163636977446
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,1964.0,10.9196120490212
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,1964.0,31.9717249528448
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,1964.0,11.1434834658592
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1964.0,3565.31443016356
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1964.0,2.89608820419876
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1964.0,1.06101797311584
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1964.0,25690000000.0
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1964.0,6.38167888363376
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1964.0,6.72313990478117
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1964.0,71.508
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1964.0,0.0849371791731306
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1964.0,1.24509426917164
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1964.0,2.32080786491245
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,1964.0,8.15673281974215
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1964.0,3.04253864932978
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1964.0,4.66183591218899
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,1964.0,5.88927960188894
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,1964.0,6.34979676015646
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,1964.0,5.91666360597468
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,1964.0,59.9241234748453
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,1964.0,59.9744675584254
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,1964.0,9.90862943796449
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,1964.0,30.9336435620614
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,1964.0,29.939729213264
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1964.0,21437.5840704395
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1964.0,7.82736746714998
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1964.0,11.3804561244525
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1964.0,66.1267180184262
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1964.0,61.8557474464887
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1964.0,21.3934532594607
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,1964.0,28.492
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1964.0,1.97249653693648
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,1964.0,17542939.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1964.0,9887106.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1964.0,4.15390525103693
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,1964.0,5.401616185644
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,1964.0,6.49570792498123
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,1964.0,5.87459088990043
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,1964.0,6.78332604505985
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,1964.0,56194873.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,1964.0,8.29219052528236
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,1964.0,10.3290430111819
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,1964.0,30008364.0
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,1964.0,10.298423836581
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1964.0,10.9088601382058
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,1964.0,58.7
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,1964.0,81.0
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,1964.0,38.7
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1964.0,5.12384836127473
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1964.0,2.60912248904999
