Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value,PM10,coordinates,parameter.name,parameter.units,parameter.displayName,period.label,period.interval
United States,USA,Rural population,SP.RUR.TOTL,2021.0,56870028.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2021.0,4.44245248152318,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2021.0,4.66306434105868,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2021.0,24949070.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2021.0,5.63861530662647,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2021.0,6.45462860247786,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2021.0,5.88738036825552,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2021.0,6.67372974181869,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2021.0,6.66114937460855,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,2021.0,217093996.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2021.0,106021277.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2021.0,6.3353414263708,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,2021.0,60253996.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2021.0,29318012.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2021.0,61.221,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2021.0,66.967,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2021.0,96.38,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2021.0,96.79,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2021.0,57.72,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2021.0,97.42,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2021.0,67.043,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2021.0,55.588,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021.0,72.073,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2021.0,5.88831426529379,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2021.0,10.7,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2021.0,21.9315850559153,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2021.0,62996.2893837444,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2021.0,71318.3073592183,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2022.0,15.5373097655324,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2022.0,919786000000.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2022.0,3.07529985951185,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2022.0,21.4101656084375,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population growth (annual %),SP.URB.GROW,2022.0,0.62175541926729,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2022.0,2.90773795962396,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2022.0,16.9196203896458,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2022.0,18.4852950292039,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2022.0,6.23505708834354,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2022.0,6.2622192337843,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2022.0,6.70660952480561,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2022.0,7.36530698809102,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2022.0,6.72307369936727,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2022.0,66.3708305353134,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2022.0,6.73429825355065,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,2022.0,6.13166967959401,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,2022.0,18.2587031834713,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,2022.0,5.59741596718536,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2022.0,0.8,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2022.0,78035.1753604212,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2022.0,78035.1753604212,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,2022.0,0.226353228426584,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2022.0,2065157000000.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2022.0,20.8124498524657,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2022.0,2.04907815691833,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2022.0,20.90564220801,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022.0,83.084,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2022.0,-0.872151194608595,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2022.0,2.99985654391232,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2022.0,4.16999338144784,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2022.0,15.3704662812153,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2022.0,5.29287839623113,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2022.0,6.30342670735862,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2022.0,6.065627745185,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2022.0,7.04002820948701,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2022.0,6.93518308534041,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2022.0,65.1985544146872,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2022.0,64.0137768753605,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2022.0,6.52961753669194,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2022.0,17.8818251956671,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2022.0,17.5009280954356,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2022.0,9.1,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2022.0,72841.9243127082,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022.0,64342.1179383761,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2022.0,100.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2022.0,100.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2022.0,10.0464673304443,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2022.0,53.6037730515577,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2022.0,53.4684413105369,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2022.0,10.2695349977485,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022.0,16.916,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2022.0,3.46282549121856,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2022.0,56388258.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2022.0,30639727.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2022.0,6.4093432746127,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2022.0,6.12087792591583,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2022.0,6.42320163998742,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2022.0,6.95788963775934,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2022.0,6.35340057411428,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2022.0,111184092.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2022.0,6.39154905105137,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2022.0,5.87634400755774,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2022.0,30586891.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2022.0,5.40196904058837,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,2022.0,98.5253901871197,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,2022.0,97.5936308276096,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,2022.0,100.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2022.0,6.81359976822135,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2022.0,0.19994043617838,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2022.0,62.236,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2022.0,97.207258926492,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2022.0,0.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2022.0,99.8568365196406,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2022.0,99.956803942454,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2022.0,100.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2022.0,100.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2022.0,67.97,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2022.0,56.788,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2022.0,77.584,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2022.0,0.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population,SP.URB.TOTL,2022.0,276895219.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population,SP.RUR.TOTL,2022.0,56376192.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2022.0,4.54403290430428,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2022.0,4.72659626306999,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2022.0,25748530.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2022.0,5.75184037061107,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2022.0,6.29552747514247,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2022.0,5.85580430876596,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2022.0,6.67644972675148,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2022.0,6.52973326125963,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,2022.0,217288142.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2022.0,106104050.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2022.0,6.22261504728949,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,2022.0,59595011.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2022.0,29008120.0,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2022.0,61.511,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2022.0,67.73,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2022.0,67.236,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2022.0,55.977,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022.0,72.675,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2022.0,2.13636162986278,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2022.0,21.9021321739583,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2022.0,64342.1179383761,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2022.0,78035.1753604212,21.9,,pm10,µg/m³,,1year,1 year
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2023.0,19.0309159057178,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2023.0,993825000000.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2023.0,2.8511687408118,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2023.0,18.6774872527635,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population growth (annual %),SP.URB.GROW,2023.0,0.749164335006072,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2023.0,3.06869494264339,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2023.0,17.4318194823539,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2023.0,19.0095255930302,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2023.0,6.2378072303739,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2023.0,6.19678195113916,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2023.0,6.78673682301333,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2023.0,7.33806952765934,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2023.0,6.69866327495774,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2023.0,66.1664979886764,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2023.0,6.75122465064842,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,2023.0,6.04095078421106,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,2023.0,17.9638474555023,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,2023.0,5.52497612829071,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2023.0,82769.4122114214,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2023.0,82769.4122114216,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2023.0,2020606000000.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2023.0,20.1690438457475,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2023.0,1.72824160090593,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2023.0,18.7335828964548,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023.0,83.298,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2023.0,-0.781219596776394,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2023.0,3.14530887665047,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2023.0,4.24483908664952,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2023.0,15.8696545558213,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2023.0,5.41081164987794,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2023.0,6.16350602007369,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2023.0,6.11980849187588,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2023.0,7.0614549673077,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2023.0,6.8124450516272,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2023.0,64.9735428685564,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2023.0,63.7687196448309,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2023.0,6.39792054300053,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2023.0,17.5946376490897,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2023.0,17.2217547621389,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2023.0,74577.5065396723,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2023.0,65875.177881434,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2023.0,9.83845244384072,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2023.0,50.961587804694,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2023.0,56.4597327749381,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2023.0,9.54645463140735,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2023.0,16.702,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2023.0,3.64082277670377,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2023.0,58381760.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2023.0,31675306.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2023.0,6.3916340060913,19.0,,pm10,µg/m³,,1year,1 year
